lon	lat	plotsize	species_richness	aus_state_info	elevation	hfp	bio_1	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	species_list
120.229	-33.6743	100	26	11	171	0.4424	16.325	11.6833	55.6349	356.4376	27.7	6.7	21	12.8833	20.5833	20.6667	12	404	52	17	36.8043	150	57	64	144	Acacia gonophylla, Baeckea corynophylla, Banksia media, Beaufortia micrantha, Chorizema trigonum, Conostylis bealiana, Daviesia teretifolia, Dryandra quercifolia, Eucalyptus incrassata, Eucalyptus pluricaulis, Eucalyptus tetragona, Eucalyptus uncinata, Gahnia ancistrophylla, Gastrolobium latifolium, Gompholobium baxteri, Grevillea patentiloba, Hakea pandanicarpa, Hibbertia gracilipes, Lasiopetalum rosmarinifolium, Lepidosperma, Leucopogon conostephioides, Melaleuca rigidifolia, Mesomelaena stygia, Pultenaea indira, Racosperma crispulum, Taxandria spathulata
120.0282	-33.5006	100	25	11	376	1.5139	15.6625	11.9417	53.5501	391.6348	28.1	5.8	22.3	11.85	20.3333	20.3833	10.8833	380	45	18	30.2013	132	62	67	129	Allocasuarina humilis, Banksia laevigata, Beaufortia micrantha, Beaufortia orbifolia, Daviesia euryloba, Drosera grievei, Dryandra corvijuga, Dryandra foliosissima, Eucalyptus falcata, Eucalyptus tetragona, Guichenotia anota, Hakea subsulcata, Hibbertia gracilipes, Isopogon, Kunzea cincinnata, Lasiopetalum compactum, Lepidosperma, Leucopogon cuneifolius, Melaleuca villosisepala, Mesomelaena stygia, Micromyrtus navicularis, Petrophile glauca, Taxandria spathulata, Tetraria capillaris, Verticordia inclusa
120.2361	-33.6743	100	18	11	152	0.3986	16.4167	11.7	55.7143	356.4237	27.8	6.8	21	12.9667	20.6667	20.75	12.0833	402	52	16	37.0887	150	56	64	143	Acacia laricina, Acrotriche ramiflora, Andersonia, Boronia oxyantha, Chorizema trigonum, Dampiera angulata, Dampiera fasciculata, Daviesia lancifolia, Dryandra quercifolia, Eucalyptus, Eucalyptus phaenophylla, Eucalyptus suggrandis, Gastrolobium parviflorum, Lasiopetalum rosmarinifolium, Lepidosperma, Lomandra mucronata, Melaleuca bracteosa, Melaleuca stramentosa
120.4038	-33.672	100	8	11	172	6.3023	16.4375	11.6417	54.9135	364.3246	28	6.8	21.2	12.9	20.75	20.85	11.9833	428	55	17	38.1346	160	58	66	155	Acacia ingrata, Acrotriche, Beyeria villosa, Boronia inornata, Eucalyptus brachycalyx, Eucalyptus purpurata, Melaleuca pauperiflora, Pultenaea calycina
120.2993	-33.7235	100	19	11	78	5.9127	16.85	11.9	56.1321	359.5262	28.3	7.1	21.2	13.4	21.1333	21.1833	12.4667	426	57	16	40.6115	163	55	63	155	Acacia binata, Acrotriche cordata, Anthotium humile, Boronia inornata, Cassytha glabella, Comesperma spinosum, Daviesia articulata, Eucalyptus flocktoniae, Eucalyptus kessellii, Eucalyptus phenax, Eucalyptus suggrandis, Gahnia ancistrophylla, Hakea verrucosa, Hibbertia psilocarpa, Lepidosperma, Melaleuca hamata, Neurachne alopecuroides, Populus, Tetraria capillaris
120.2046	-33.6678	100	25	11	208	1.965	16.125	11.5333	55.4487	353.987	27.4	6.6	20.8	12.7333	20.35	20.45	11.85	403	51	17	34.7526	146	59	66	140	Allocasuarina humilis, Boronia crassifolia, Cassytha glabella, Chamelaucium ciliatum, Chorizema trigonum, Conostylis bealiana, Eucalyptus falcata, Eucalyptus incrassata, Eucalyptus phaenophylla, Eucalyptus tetragona, Eucalyptus uncinata, Gahnia ancistrophylla, Lepidosperma, Lepidosperma carphoides, Leptospermum, Leucopogon conostephioides, Lomandra mucronata, Melaleuca rigidifolia, Mesomelaena stygia, Petrophile squamata, Pultenaea indira, Racosperma crispulum, Stylidium piliferum, Tetraria capillaris, Xanthorrhoea platyphylla
120.2172	-33.6755	100	25	11	175	1.2333	16.2958	11.625	55.622	354.2627	27.6	6.7	20.9	12.9	20.5333	20.6167	12	406	52	17	35.9781	149	58	65	143	Banksia lehmanniana, Banksia obovata, Beaufortia micrantha, Boronia crassifolia, Calytrix depressa, Dampiera lavandulacea, Daviesia teretifolia, Dryandra quercifolia, Eucalyptus falcata, Eucalyptus tetragona, Hakea pandanicarpa, Hakea trifurcata, Hibbertia gracilipes, Jacksonia elongata, Kunzea strigosa, Lepidosperma, Lepidosperma carphoides, Leucopogon carinatus, Leucopogon conostephioides, Lysinema ciliatum, Melaleuca rigidifolia, Mesomelaena stygia, Petrophile seminuda, Taxandria spathulata, Xanthorrhoea platyphylla
119.994	-33.4607	100	14	11	390	5.3278	15.7042	12.325	53.587	405.0559	28.6	5.6	23	11.7333	20.5333	20.5667	10.7333	381	45	18	29.9776	133	64	69	130	Banksia laevigata, Banksia lehmanniana, Beaufortia orbifolia, Boronia crassifolia, Dryandra pallida, Eucalyptus falcata, Eucalyptus tetragona, Hakea obtusa, Hakea pandanicarpa, Hakea subsulcata, Lepidosperma, Leptospermum, Logania micrantha, Stylidium albomontis
120.0437	-33.5152	100	22	11	361	4.4949	15.6958	11.8417	53.8258	385.5484	28	6	22	11.95	20.3	20.3667	11.0167	377	45	18	30.5229	132	62	67	129	Allocasuarina humilis, Amphipogon turbinatus, Banksia lehmanniana, Boronia crassifolia, Calothamnus gracilis, Cassytha glabella, Dampiera juncea, Dampiera sacculata, Drosera grievei, Dryandra cirsioides, Eucalyptus tetragona, Eucalyptus uncinata, Goodenia pinifolia, Hakea obtusa, Jacksonia viscosa, Lepidosperma, Leptospermum, Logania tortuosa, Lysinema ciliatum, Melaleuca villosisepala, Mesomelaena stygia, Tetraria capillaris
120.1314	-33.6125	100	14	11	214	15.2196	16.1542	11.4417	54.7448	360.5328	27.6	6.7	20.9	12.6833	20.45	20.55	11.7667	382	47	17	31.4065	134	61	67	130	Acacia mimica, Allocasuarina campestris, Allocasuarina huegeliana, Baeckea crispiflora, Calytrix leschenaultii, Calytrix tetragona, Conostylis argentea, Eucalyptus desmondensis, Lepidobolus preissianus, Lepidosperma, Melaleuca elliptica, Melaleuca hamata, Schoenus sesquispicula, Stylidium dichotomum
120.2253	-33.6663	100	15	11	140	0.3912	16.4708	11.7583	55.7267	358.0087	27.9	6.8	21.1	13.0167	20.75	20.8167	12.1167	399	52	16	36.7661	148	56	64	141	Acacia ingrata, Beyeria villosa, Boronia inornata, Cassytha melantha, Eucalyptus brachycalyx, Eucalyptus indurata, Gahnia aristata, Grevillea patentiloba, Hakea verrucosa, Halgania andromedifolia, Hibbertia rostellata, Leptomeria pachyclada, Melaleuca pauperiflora, Pultenaea calycina, Westringia dampieri
120.0529	-33.4839	100	24	11	320	1.2797	15.7875	11.875	53.491	386.9174	28.1	5.9	22.2	11.9833	20.4	20.4667	11.05	356	43	17	30.6002	125	58	63	121	Baeckea corynophylla, Boronia inconspicua, Cassytha glabella, Coopernookia strophiolata, Eucalyptus flocktoniae, Eucalyptus incrassata, Eucalyptus phaenophylla, Eucalyptus suggrandis, Eucalyptus uncinata, Gahnia ancistrophylla, Gastrolobium tetragonophyllum, Grevillea oligantha, Hakea lissocarpha, Lepidosperma, Lomandra effusa, Marianthus bicolor, Melaleuca glaberrima, Melaleuca hamata, Melaleuca rigidifolia, Neurachne alopecuroides, Platysace maxwellii, Schoenus racemosus, Tetraria capillaris, Thomasia microphylla
120.1419	-33.605	100	7	11	285	4.5181	15.9625	11.7417	54.6124	367.9867	27.8	6.3	21.5	12.4167	20.3667	20.45	11.5	387	47	18	32.5218	138	60	66	135	Eucalyptus megacornuta, Hovea acanthoclada, Lepidosperma, Lomandra mucronata, Melaleuca pentagona, Platysace maxwellii, Rytidosperma setaceum
120.3696	-33.6404	100	15	11	187	14.2363	16.3292	11.725	55.047	363.6711	27.9	6.6	21.3	12.7667	20.65	20.75	11.8833	404	51	17	37.7379	150	55	62	146	Banksia lehmanniana, Beaufortia orbifolia, Eucalyptus falcata, Eucalyptus tetragona, Eucalyptus uncinata, Gastrolobium musaceum, Grevillea concinna, Hibbertia pungens, Hovea acanthoclada, Isopogon, Lepidosperma, Lepidosperma, Melaleuca pentagona, Rhadinothamnus rudis, Stylidium albomontis
119.989	-33.4852	100	4	11	314	4.196	16.0458	12.1917	53.9454	398.8931	28.7	6.1	22.6	12.1333	20.8	20.8333	11.1667	374	44	17	28.7332	126	64	69	123	Eucalyptus calycogona, Eucalyptus depauperata, Eucalyptus flocktoniae, Eucalyptus pileata
120.1476	-33.5716	100	10	11	207	1.8851	16.3417	11.8833	54.7619	371.7455	28.3	6.6	21.7	12.7167	20.7833	20.85	11.8	363	45	17	32.0908	130	58	63	125	Eucalyptus falcata, Eucalyptus phenax, Hakea laurina, Lasiopetalum compactum, Lepidosperma, Melaleuca hamata, Phebalium tuberculosum, Platysace maxwellii, Siegfriedia darwinioides, Stylidium albomontis
120.2146	-33.6373	100	3	11	133	0.4676	16.6708	11.9583	55.6202	367.1788	28.4	6.9	21.5	13.1	21.05	21.1167	12.1833	388	50	16	36.121	143	56	63	137	Eucalyptus brachycalyx, Eucalyptus indurata, Melaleuca pauperiflora
120.1352	-33.6146	100	20	11	228	10.7983	16.1333	11.5667	54.8183	362.3054	27.7	6.6	21.1	12.65	20.45	20.55	11.7333	384	47	17	31.8608	136	61	67	132	Astroloma epacridis, Baeckea corynophylla, Boronia inornata, Boronia scabra, Cassytha glabella, Conostylis argentea, Daviesia articulata, Dodonaea pinifolia, Eucalyptus phenax, Eucalyptus suggrandis, Gahnia aristata, Grevillea dolichopoda, Lepidosperma, Lepidosperma gahnioides, Lomandra micrantha, Melaleuca hamata, Melaleuca lateriflora, Melaleuca rigidifolia, Neurachne alopecuroides, Tetraria capillaris
120.1617	-33.6401	100	23	11	216	11.0851	16.1958	11.6583	54.9921	361.0808	27.8	6.6	21.2	12.75	20.5	20.6	11.8167	388	49	17	33.0207	139	59	66	133	Acacia ingrata, Acacia sulcata, Amphipogon turbinatus, Baeckea corynophylla, Cassytha glabella, Coopernookia polygalacea, Daviesia dilatata, Eucalyptus pluricaulis, Eucalyptus proxima, Eucalyptus suggrandis, Gahnia ancistrophylla, Gahnia aristata, Hakea marginata, Hibbertia gracilipes, Hibbertia pungens, Lepidosperma, Lepidosperma gahnioides, Leucopogon infuscatus, Melaleuca glaberrima, Melaleuca hamata, Melaleuca lateriflora, Melaleuca rigidifolia, Neurachne alopecuroides
120.0974	-33.5375	100	7	11	283	0.5128	15.9875	11.6917	53.8786	375.2825	28.1	6.4	21.7	12.35	20.4667	20.5333	11.4167	361	44	17	30.4731	126	59	64	122	Acacia glaucoptera, Eucalyptus calycogona, Eucalyptus flocktoniae, Eucalyptus phenax, Grevillea hugelii, Maireana enchylaenoides, Senna artemisioides
120.2112	-33.6672	100	11	11	189	0.6447	16.2125	11.5917	55.4625	355.8928	27.6	6.7	20.9	12.8	20.4667	20.5667	11.9167	403	52	17	35.5954	148	58	65	141	Acacia pinguiculosa, Allocasuarina scleroclada, Astroloma serratifolium, Calothamnus quadrifidus, Eriostemon gardneri, Kunzea affinis, Lepidosperma, Leucopogon cuneifolius, Melaleuca hamata, Petrophile fastigiata, Stylidium breviscapum
120.1521	-33.6122	100	3	11	303	3.8564	15.925	11.8	54.6296	368.9759	27.8	6.2	21.6	12.4	20.3333	20.4333	11.45	390	48	18	32.9097	140	60	66	136	Eucalyptus megacornuta, Gastrolobium parviflorum, Spyridium glaucum
120.0922	-33.5374	100	4	11	283	0.5128	15.9875	11.6917	53.8786	375.2825	28.1	6.4	21.7	12.35	20.4667	20.5333	11.4167	361	44	17	30.4731	126	59	64	122	Beyeria sulcata, Boronia oxyantha, Eucalyptus gardneri, Exocarpos aphyllus
120.4035	-33.6689	100	9	11	172	6.3023	16.4375	11.6417	54.9135	364.3246	28	6.8	21.2	12.9	20.75	20.85	11.9833	428	55	17	38.1346	160	58	66	155	Acacia ingrata, Acrotriche, Beyeria villosa, Boronia inornata, Eucalyptus purpurata, Leptomeria pachyclada, Melaleuca pauperiflora, Populus, Pultenaea calycina
120.099	-33.5279	100	13	11	270	0.3496	16.0125	11.6417	53.6482	376.1777	28.1	6.4	21.7	12.35	20.5	20.5667	11.4167	358	43	17	30.3246	125	59	64	122	Acacia, Acacia subcaerulea, Austrostipa, Beyeria sulcata, Boronia ternata, Eucalyptus clivicola, Eucalyptus falcata, Gastrolobium parviflorum, Hakea multilineata, Hovea acanthoclada, Labichea lanceolata, Lepidosperma, Santalum acuminatum
120.4005	-33.6648	100	7	11	162	8.1743	16.4792	11.5917	55.1984	363.2834	27.9	6.9	21	12.95	20.7833	20.8833	12.0333	425	54	17	37.8954	159	58	66	153	Acacia ingrata, Beyeria villosa, Boronia inornata, Eucalyptus purpurata, Leptomeria pachyclada, Melaleuca pauperiflora, Pultenaea calycina
119.9826	-33.4764	100	12	11	301	7.723	16.0875	12.3083	53.7482	402.2727	28.9	6	22.9	12.1333	19.6	20.9167	11.15	371	44	16	29.1923	126	63	69	122	Acacia erinacea, Eucalyptus extensa, Eucalyptus flocktoniae, Eucalyptus pileata, Eucalyptus platypus, Exocarpos aphyllus, Melaleuca coronicarpa, Melaleuca cucullata, Melaleuca teuthidoides, Melaleuca torquata, Microcybe albiflora, Olearia muelleri
120.183	-33.6526	100	26	11	181	4.8485	16.2542	11.4917	55.2484	354.1985	27.6	6.8	20.8	12.85	20.4667	20.6	11.9667	393	50	17	33.2622	140	59	66	134	Acacia ingrata, Acacia sulcata, Baeckea corynophylla, Calothamnus quadrifidus, Cassytha glabella, Daviesia anceps, Daviesia articulata, Eucalyptus leptocalyx, Eucalyptus pluricaulis, Eucalyptus suggrandis, Eucalyptus thamnoides, Eucalyptus uncinata, Gahnia aristata, Gompholobium confertum, Grevillea dolichopoda, Hibbertia pungens, Lepidosperma, Lepidosperma, Leucopogon fimbriatus, Melaleuca glaberrima, Melaleuca hamata, Melaleuca rigidifolia, Neurachne alopecuroides, Petrophile fastigiata, Schoenus racemosus, Tetraria capillaris
120.3814	-33.6599	100	9	11	145	7.1731	16.525	11.5833	55.1587	362.5447	27.9	6.9	21	12.9833	20.8167	20.9167	12.0833	417	53	17	38.2442	156	56	64	151	Acacia ophiolithica, Beyeria cockertonii, Cryptandra wilsonii, Daviesia anceps, Eucalyptus leptocalyx, Gahnia ancistrophylla, Hakea verrucosa, Lepidosperma diurnum, Santalum acuminatum
120.3016	-33.7163	100	13	11	97	3.8172	16.7792	11.8583	55.9355	359.8577	28.2	7	21.2	13.3167	21.05	21.1167	12.3667	423	56	16	39.9091	161	55	64	153	Acacia octonervia, Baeckea corynophylla, Eucalyptus falcata, Eucalyptus flocktoniae, Eucalyptus phaenophylla, Lepidosperma, Lepidosperma, Leucopogon conostephioides, Melaleuca hamata, Melaleuca rigidifolia, Petrophile fastigiata, Taxandria spathulata, Thomasia microphylla
120.182	-33.6581	100	5	11	181	10.523	16.2542	11.4917	55.2484	354.1985	27.6	6.8	20.8	12.85	20.4667	20.6	11.9667	393	50	17	33.2622	140	59	66	134	Eucalyptus extensa, Eucalyptus platypus, Melaleuca cucullata, Melaleuca torquata, Stipa exilis
120.1886	-33.6842	100	12	11	136	12.6481	16.4083	11.4	55.6098	347.7645	27.5	7	20.5	13.0833	20.55	20.6667	12.2	405	53	16	36.0287	148	58	66	141	Eucalyptus falcata, Eucalyptus tetragona, Eucalyptus thamnoides, Hakea lissocarpha, Hibbertia mucronata, Hovea acanthoclada, Labichea lanceolata, Lepidosperma, Leucopogon conostephioides, Lomandra mucronata, Taxandria spathulata, Tetraria capillaris
120.1655	-33.6056	100	8	11	221	7.3306	16.3	11.9333	54.9923	370.2027	28.2	6.5	21.7	12.7167	20.7167	20.7833	11.7833	380	47	17	32.9273	136	59	65	132	Adenanthos oreophilus, Banksia laevigata, Beaufortia orbifolia, Eucalyptus falcata, Eucalyptus tetragona, Isopogon, Lepidosperma, Taxandria spathulata
119.9865	-33.4623	100	9	11	353	5.3278	15.8583	12.35	53.9301	404.6482	28.7	5.8	22.9	11.8833	20.6833	20.7	10.8833	377	44	18	29.0415	130	65	69	127	Acacia, Cassytha melantha, Eriostemon gardneri, Eucalyptus falcata, Eucalyptus phaenophylla, Hakea multilineata, Melaleuca hamata, Phebalium ambiguum, Santalum acuminatum
120.2743	-33.6605	100	7	11	99	0.2815	16.7292	11.825	55.7783	359.7376	28.2	7	21.2	13.2167	21.0167	21.1	12.3333	400	53	16	38.0436	150	55	62	142	Boronia inconspicua, Boronia inornata, Eucalyptus clivicola, Eucalyptus platypus, Melaleuca, Phebalium lepidotum, Pultenaea craigiana
120.1467	-33.5855	100	9	11	187	7.7117	16.4083	11.8167	54.7068	369.5934	28.3	6.7	21.6	12.8167	20.8167	20.9	11.9	373	46	17	31.7988	132	59	65	128	Acacia erinacea, Eucalyptus brachycalyx, Eucalyptus oleosa, Halgania andromedifolia, Lepidosperma, Lepidosperma angustatum, Phyllanthus scaber, Platysace maxwellii, Poaceae
120.1893	-33.6828	100	7	11	142	8.8784	16.3667	11.3833	55.2589	349.6318	27.5	6.9	20.6	13.05	20.5333	20.6333	12.1333	401	52	16	35.2925	146	58	66	139	Allocasuarina campestris, Calothamnus quadrifidus, Dodonaea pinifolia, Eucalyptus phenax, Melaleuca glaberrima, Melaleuca hamata, Spartochloa scirpoidea
120.3035	-33.7072	100	13	11	107	0.5173	16.7292	11.8583	55.9355	359.2445	28.2	7	21.2	13.2667	21	21.0833	12.35	418	55	16	39.4814	158	55	63	151	Acacia crassuloides, Acacia ingrata, Boronia inornata, Cassytha melantha, Eucalyptus flocktoniae, Eucalyptus pileata, Eucalyptus suggrandis, Lepidosperma gahnioides, Melaleuca, Melaleuca hamata, Pultenaea purpurea, Tetraria capillaris, Wilsonia humilis
120.2909	-33.6981	100	9	11	75	0.5337	16.8125	11.8417	56.1216	355.9439	28.2	7.1	21.1	13.3667	21.05	21.1333	12.4667	410	55	15	39.4736	155	54	63	147	Acacia glaucoptera, Cassytha melantha, Daviesia nematophylla, Dodonaea concinna, Eucalyptus oleosa, Gahnia ancistrophylla, Grevillea oligantha, Halgania andromedifolia, Pultenaea purpurea
120.0954	-33.5416	100	3	11	283	0.9424	15.9875	11.6917	53.8786	375.2825	28.1	6.4	21.7	12.35	20.4667	20.5333	11.4167	361	44	17	30.4731	126	59	64	122	Acacia, Gastrolobium parviflorum, Hibbertia
120.0187	-33.4944	100	15	11	348	1.596	15.7792	11.9917	53.5342	392.4078	28.3	5.9	22.4	11.9333	20.4667	20.5	10.9833	370	44	17	29.5243	127	62	67	124	Allocasuarina acutivalvis, Amphipogon turbinatus, Beaufortia schaueri, Conostylis argentea, Dryandra cirsioides, Hakea cygna, Hakea subsulcata, Kunzea cincinnata, Lepidosperma, Leucopogon fimbriatus, Lysinema ciliatum, Melaleuca villosisepala, Mesomelaena stygia, Neurachne alopecuroides, Petrophile seminuda
120.1608	-33.6048	100	4	11	221	4.0134	16.3	11.9333	54.9923	370.2027	28.2	6.5	21.7	12.7167	20.7167	20.7833	11.7833	380	47	17	32.9273	136	59	65	132	Boronia oxyantha, Eucalyptus gardneri, Gastrolobium parviflorum, Spyridium glaucum
120.0962	-33.5422	100	1	11	236	0.9424	16.2083	11.7667	54.2243	375.0869	28.3	6.6	21.7	12.55	20.6833	20.75	11.6333	364	44	17	30.0417	127	61	66	123	Eucalyptus clivicola
120.2462	-33.6728	100	13	11	133	0.352	16.5125	11.725	55.8333	356.6391	27.9	6.9	21	13.05	20.7667	20.85	12.1833	402	53	16	37.7217	151	55	63	143	Acacia glaucoptera, Boronia inornata, Cassytha melantha, Dodonaea concinna, Eucalyptus flocktoniae, Eucalyptus phenax, Eucalyptus suggrandis, Gahnia lanigera, Hybanthus floribundus, Lepidosperma, Lepidosperma gahnioides, Melaleuca hamata, Melaleuca lateriflora
