lon	lat	plotsize	species_richness	aus_state_info	elevation	hfp	bio_1	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	species_list
153.0551	-30.369	1400	22	5	17	18.3736	18.8875	8.875	47.2074	362.1283	27	8.2	18.8	22.9667	14.8833	23.0333	14.1	1702	253	43	45.7871	650	177	552	228	Blechnum serrulatum, Callistemon salignus, Cinnamomum camphora, Crossotoma spinescens, Gahnia sieberiana, Gardenia ovularis, Gomphocarpus, Hibbertia scandens, Hypolepis, Imperata cylindrica, Jagera pseudorhus, Lantana camara, Lomandra longifolia, Melaleuca quinquenervia, Morinda jasminoides, Parsonsia straminea, Paspalum mandiocanum, Pilidiostigma glabrum, Pteridium esculentum, Pyrrosia rupestris, Setaria, Tephrosia flagellaris
153.086	-30.2513	1400	37	5	251	9.2019	18.0958	8.975	47.2368	366.0257	26.6	7.6	19	22.2167	14.05	22.3333	13.2833	1764	254	43	45.8483	683	179	589	240	Alysicarpus aurantiacus, Archirhodomyrtus beckleri, Archontophoenix cunninghamiana, Claoxylon australe, Crossotoma spinescens, Croton magneticus, Cryptocarya microneura, Cyathea leichhardtiana, Daviesia squarrosa, Digitaria papposa, Diospyros pentamera, Ehretia, Ehretia microphylla, Eucalyptus grandis, Eucalyptus leucophloia, Exocarpos, Ficus coronata, Goodenia janamba, Homalanthus novoguineensis, Linospadix monostachyos, Lophostemon confertus, Morinda jasminoides, Neolitsea dealbata, Niemeyera whitei, Palmeria scandens, Pittosporum revolutum, Rhipogonum fawcettianum, Sarcopteryx stipitata, Scaevola revoluta, Scolopia braunii, Smilax glyciphylla, Syzygium australe, Syzygium luehmannii, Tephrosia flagellaris, Trochocarpa laurina, Vincetoxicum paniculatum, Xanthosia pilosa
149.1514	-29.3264	1400	4	5	164	4.2007	19.8458	14.4583	47.5603	595.4733	34.8	4.4	30.4	26.85	13.4	26.85	12.15	537	85	28	35.3817	199	93	199	97	Carex inversa, Eucalyptus coolabah, Sclerolaena muricata, Zornia ramosa
149.2968	-29.2653	1400	10	5	175	9.2229	19.7875	14.3583	47.3872	596.0214	34.7	4.4	30.3	26.7833	12.0667	26.7833	12.0667	545	81	30	32.4717	197	99	197	99	Daviesia ulicina, Deeringia, Eucalyptus blakelyi, Eucalyptus chloroclada, Eucalyptus populnea, Ficus congesta, Phyla nodiflora, Rhagodia spinescens, Stipa verticillata, Tabernaemontana pandacaqui
147.231	-31.4831	1400	8	5	170	12.8525	18.8208	13.8417	46.1389	608.3564	33.9	3.9	30	26.2	11.15	26.2	11.15	505	65	25	25.8552	160	89	160	89	Capparis mitchellii, Diploglottis diphyllostegia, Einadia nutans, Enteropogon acicularis, Ipomoea graminea, Lycium ferocissimum, Rhagodia spinescens, Stipa scabra
147.2577	-31.4485	1400	5	5	168	9.8312	18.825	13.8833	46.2778	608.308	33.9	3.9	30	26.2167	11.1667	26.2167	11.1667	510	65	25	25.9808	161	90	161	90	Acacia monticola, Atriplex nummularia, Einadia nutans, Eucalyptus oreades, Rhagodia spinescens
149.2939	-29.2775	1400	7	5	171	10.1253	19.7625	14.3417	47.489	592.8365	34.6	4.4	30.2	26.7333	12.0833	26.7333	12.0833	540	80	30	33.138	197	98	197	98	Acacia harpophylla, Elaeocarpus linsmithii, Eragrostis alveiformis, Eremophila deserti, Ficus virgata, Flindersia maculosa, Salsola kali
149.2832	-29.2786	1400	4	5	169	9.9007	19.8083	14.4333	47.4781	596.3253	34.8	4.4	30.4	26.8167	13.3333	26.8167	12.0833	549	81	31	31.9638	199	100	199	102	Acacia monticola, Dichanthium sericeum, Enteropogon acicularis, Persicaria subsessilis
149.202	-32.0203	1400	4	5	432	2.1661	16.3292	13.2917	46.8016	567.3642	31	2.6	28.4	21.9167	9.2167	23.25	9.2167	680	97	40	25.5217	219	136	219	136	Eucalyptus sideroxylon, Gahnia aspera, Platysace ericoides, Yakirra australiensis
148.559	-31.878	1400	5	5	338	3.6463	17.2208	13.3417	46.0057	587.2527	32.3	3.3	29	22.9667	9.85	24.4	9.85	609	77	35	20.067	184	122	184	122	Diploglottis diphyllostegia, Dodonaea viscosa, Eucalyptus microcarpa, Rytidosperma erianthum, Stipa scabra
149.8068	-32.121	1400	5	5	485	6.6973	15.6833	12.1	45.8333	538.8934	29.1	2.7	26.4	22.2333	12.3667	22.2333	8.9	701	100	39	26.7987	229	136	229	136	Acacia doratoxylon, Eucalyptus macrorhyncha, Eucalyptus racemosa, Pomax umbellata, Setaria dielsii
148.5696	-31.8478	1400	6	5	339	9.1679	17.3125	13.5917	46.2302	590.2354	32.6	3.2	29.4	23.1167	9.9	24.5333	9.9	605	78	35	20.8065	184	121	184	121	Allocasuarina luehmannii, Brachyscome multifida, Diploglottis diphyllostegia, Eucalyptus sideroxylon, Rytidosperma erianthum, Stipa scabra
148.7699	-32.3118	1400	5	5	411	7.0598	16.5542	12.8583	45.7592	574.3157	31.2	3.1	28.1	22.15	9.3833	23.6167	9.3833	670	81	40	17.1224	198	144	195	144	Allocasuarina luehmannii, Callitris endlicheri, Dianella revoluta, Eucalyptus crebra, Eucalyptus sideroxylon
149.3657	-32.2916	1400	2	5	522	7.5377	15.6667	12.4167	45.818	550.9839	29.8	2.7	27.1	21.1167	12.3833	22.4167	8.7833	721	97	43	22.3758	224	146	222	151	Eucalyptus blakelyi, Eucalyptus provecta
148.5862	-31.9741	1400	5	5	298	10.3228	17.425	13.7833	46.5653	594.6676	32.7	3.1	29.6	24.6833	9.95	24.6833	9.95	610	75	35	18.9713	183	122	183	122	Diploglottis diphyllostegia, Dracophyllum sayeri, Eucalyptus sideroxylon, Melaleuca uncinata, Rytidosperma erianthum
148.6042	-31.5234	1400	4	5	277	9.9767	17.8792	14.4917	47.8273	597.5878	33.4	3.1	30.3	25.1333	10.3667	25.1333	10.3667	578	81	32	25.7392	188	111	188	111	Allocasuarina luehmannii, Diploglottis diphyllostegia, Eucalyptus sideroxylon, Stipa scabra
149.0387	-31.9345	1400	4	5	409	7.1283	16.225	12.6	45.8182	558.6815	30.3	2.8	27.5	21.65	9.2167	23.0333	9.2167	663	93	40	24.1403	211	133	210	133	Allocasuarina diminuta, Callitris endlicheri, Xyris, Yakirra australiensis
149.0116	-32.0611	1400	6	5	377	3.649	16.425	12.8833	45.8482	568.4368	30.9	2.8	28.1	22	9.3167	23.3833	9.3167	652	88	40	22.2855	203	134	202	134	Calytrix tetragona, Eucalyptus crebra, Eucalyptus dwyeri, Eucalyptus sideroxylon, Melaleuca thymifolia, Pultenaea spinosa
148.8495	-31.9776	1400	5	5	362	8.3068	16.5958	12.7417	45.6691	566.9474	30.9	3	27.9	22.1	9.4833	23.5167	9.4833	638	85	38	21.8416	197	129	197	129	Allocasuarina luehmannii, Brachyscome multifida, Dodonaea uncinata, Eucalyptus crebra, Pultenaea microphylla
148.9503	-31.974	1400	3	5	387	8.2048	16.2958	12.8417	45.8631	565.9283	30.6	2.6	28	21.7833	9.2	23.2	9.2	652	89	40	22.6423	204	133	203	133	Allocasuarina luehmannii, Eucalyptus crebra, Pultenaea microphylla
148.8926	-32.0114	1400	6	5	392	4.7197	16.275	12.35	45.2381	560.9428	30.3	3	27.3	21.7167	9.25	23.1333	9.25	652	87	39	21.609	201	134	200	134	Acacia triptera, Callitris endlicheri, Calytrix tetragona, Eucalyptus crebra, Eucalyptus sideroxylon, Stemona lucida
149.0058	-31.9498	1400	6	5	389	9.5602	16.3333	12.8833	46.1768	563.7066	30.6	2.7	27.9	23.2167	9.2667	23.2167	9.2667	660	92	40	23.8001	209	133	209	133	Callitris endlicheri, Eucalyptus dwyeri, Eucalyptus macrorhyncha, Eucalyptus sideroxylon, Phebalium squamulosum, Xyris
148.9513	-31.9904	1400	5	5	399	11	16.2208	12.6583	45.698	563.2473	30.4	2.7	27.7	21.6833	9.15	23.1	9.15	658	89	40	22.394	205	134	205	134	Callitris endlicheri, Dillwynia sieberi, Dodonaea heteromorpha, Dracophyllum sayeri, Eucalyptus crebra
148.9842	-31.9567	1400	7	5	389	10.0855	16.3333	12.95	46.0854	567.2875	30.7	2.6	28.1	21.8333	9.2167	23.25	9.2167	658	91	40	23.45	207	133	207	133	Callitris endlicheri, Dodonaea uncinata, Dracophyllum sayeri, Eucalyptus crebra, Melaleuca uncinata, Stemona lucida, Yakirra australiensis
148.7453	-32.0637	1400	6	5	348	3.6023	16.7458	12.525	45.2166	568.7205	31	3.3	27.7	22.2833	9.6333	23.7167	9.6333	636	80	38	19.0987	192	132	190	132	Callitris endlicheri, Calytrix tetragona, Dracophyllum sayeri, Eucalyptus crebra, Eucalyptus sideroxylon, Wahlenbergia caryophylloides
148.8939	-32.0975	1400	5	5	401	3.4191	16.4167	12.6833	45.2976	570.6509	30.9	2.9	28	22	9.2833	23.4	9.2833	657	85	40	19.9319	200	138	198	138	Allocasuarina gymnanthera, Eucalyptus sideroxylon, Pomax umbellata, Pultenaea microphylla, Yakirra australiensis
149.5803	-30.6785	1400	4	5	285	3.7553	17.7208	13.825	47.6724	575.9319	32	3	29	24.6	10.35	24.6	10.35	668	115	36	38.4744	244	125	244	125	Angophora floribunda, Eucalyptus chloroclada, Panicum effusum, Symplocos baeuerlenii
149.7277	-30.9437	1400	6	5	327	3.3125	17.6333	14.1333	48.2366	575.4734	32.2	2.9	29.3	24.55	10.3	24.55	10.3	673	114	35	38.3766	247	122	247	122	Allocasuarina luehmannii, Cyperus gracilis, Diploglottis diphyllostegia, Enneapogon intermedius, Eucalyptus crebra, Wahlenbergia planiflora
149.2751	-30.8138	1400	5	5	341	1.2502	17.4333	14.0333	48.2245	575.027	31.9	2.8	29.1	22.9333	10.1167	24.3167	10.1167	669	111	38	35.3313	238	131	234	131	Acacia mariae, Callitris endlicheri, Calytrix tetragona, Corymbia trachyphloia, Eucalyptus fibrosa
149.1622	-31.0418	1400	6	5	363	1.2661	16.9833	14.0333	48.3908	571.7172	31.4	2.4	29	22.4333	9.7333	23.8667	9.7333	687	111	39	32.697	239	134	234	134	Acacia mariae, Arundinella nepalensis, Callitris endlicheri, Cyperus lucidus, Eucalyptus blakelyi, Leptospermum polygalifolium
149.7907	-30.9117	1400	8	5	307	4.2649	17.7042	13.425	47.1053	570.9182	31.9	3.4	28.5	24.5667	10.4167	24.5667	10.4167	660	112	33	38.8031	244	118	244	118	Allocasuarina luehmannii, Angophora floribunda, Diploglottis diphyllostegia, Ehrharta stipoides, Eucalyptus blakelyi, Panicum seminudum, Rytidosperma longifolium, Zornia muelleriana
149.6623	-30.6412	1400	4	5	287	4.0802	17.7708	13.625	47.4739	573.373	31.9	3.2	28.7	24.6333	10.4333	24.6333	10.4333	667	114	35	38.4951	245	124	245	124	Acacia caroleae, Calytrix tetragona, Gonocarpus elatus, Melaleuca uncinata
149.3988	-31.0256	1400	7	5	489	6.745	16.3958	13.9083	48.6305	561.0277	30.8	2.2	28.6	21.8	9.2667	23.15	9.2667	757	124	43	34.0679	266	148	263	148	Acacia paradoxa, Callitris endlicheri, Cullen, Eucalyptus albens, Glycine tabacina, Setaria dielsii, Vittadinia dissecta
149.2946	-30.7694	1400	10	5	332	1.2501	17.5375	13.8917	48.0681	571.931	31.9	3	28.9	23	10.25	24.3833	10.25	669	111	38	35.435	237	130	235	130	Acacia mariae, Allocasuarina diminuta, Callitris endlicheri, Corymbia trachyphloia, Diploglottis smithii, Eucalyptus fibrosa, Gahnia aspera, Melodorum unguiculatum, Pomax umbellata, Setaria dielsii
149.6772	-30.5136	1400	3	5	260	4.0038	17.9917	12.95	46.5827	564.8123	31.7	3.9	27.8	24.75	10.7667	24.75	10.7667	654	111	35	38.1331	240	122	240	122	Allocasuarina luehmannii, Diploglottis diphyllostegia, Eucalyptus crebra
149.1406	-31.0838	1400	5	5	433	1.9217	16.7583	14	48.6111	567.0411	31.2	2.4	28.8	22.1833	9.5667	23.5833	9.5667	728	117	42	32.0941	251	146	246	146	Chrysocephalum apiculatum, Diploglottis diphyllostegia, Enneapogon intermedius, Eriachne aristidea, Leucopogon muticus
149.4232	-31.0219	1400	5	5	434	6.9661	16.6292	14.075	48.7024	564.3679	31.1	2.2	28.9	22.0833	9.4667	23.4167	9.4667	736	122	41	35.0435	261	141	259	141	Acacia penninervis, Ajuga australis, Angophora floribunda, Jacksonia scoparia, Wahlenbergia stricta
149.2727	-30.4905	1400	7	5	214	3.116	18.275	13.05	46.4413	573.7576	32.1	4	28.1	25.1167	10.95	25.1167	10.95	626	102	34	35.1316	221	118	221	118	Acacia ixiophylla, Allocasuarina luehmannii, Cyperus betchei, Diploglottis diphyllostegia, Epaltes australis, Eucalyptus crebra, Fimbristylis dichotoma
149.0337	-30.7905	1400	5	5	260	16.7009	18.1958	14.0917	48.0944	585.0309	32.8	3.5	29.3	23.7833	10.7333	25.2	10.7333	617	99	34	33.3971	217	119	212	119	Diploglottis diphyllostegia, Enneapogon intermedius, Eriachne aristidea, Eucalyptus crebra, Micrechites rhombifolius
149.6059	-30.5893	1400	7	5	271	3.6305	17.8917	13.5833	47.3287	573.5608	32	3.3	28.7	24.75	10.55	24.75	10.55	661	112	35	37.8966	241	124	241	124	Acacia caroleae, Aristida helicophylla, Dodonaea heteromorpha, Ehretia acuminata, Eucalyptus dumosa, Melaleuca uncinata, Stemona lucida
149.818	-30.6764	1400	6	5	376	2.7636	17.4875	12.7917	46.6849	557.2136	31.2	3.8	27.4	24.1833	10.3833	24.1833	10.3833	677	114	36	38.1394	249	127	249	127	Allocasuarina diminuta, Bossiaea, Calytrix tetragona, Corymbia trachyphloia, Eucalyptus beyeriana, Setaria dielsii
