lon	lat	plotsize	species_richness	aus_state_info	elevation	hfp	bio_1	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	species_list
149.2713	-31.0518	400	38	5	479	1.2502	16.4958	13.8417	48.5673	560.3467	30.9	2.4	28.5	21.8833	9.4167	23.2667	9.4167	761	124	45	33.0074	265	153	259	153	Acacia gladiiformis, Acacia uncinata, Allocasuarina diminuta, Aristida calycina, Chloanthes parviflora, Chrysocephalum apiculatum, Coldenia procumbens, Corymbia trachyphloia, Dodonaea heteromorpha, Dodonaea viscosa, Eriachne ciliata, Eriachne filiformis, Eucalyptus dwyeri, Fimbristylis simplex, Gonocarpus elatus, Hibbertia obtusifolia, Homoranthus flavescens, Indigofera australis, Laxmannia gracilis, Leucopogon muticus, Lomandra filiformis, Macrozamia polymorpha, Persoonia cuspidifera, Pomax umbellata, Pultenaea foliolosa, Pultenaea microphylla, Rhipogonum album, Rytidosperma pallidum, Schoenus ericetorum, Sclerolaena minuta, Setaria dielsii, Stenotaphrum secundatum, Styphelia triflora, Utricularia lateriflora, Uvaria concava, Veronica arenaria, Xyris indica, Yakirra australiensis
149.9188	-30.2188	400	48	5	329	8.3743	18.5125	14.5583	49.3503	573.0148	33.2	3.7	29.5	25.3333	11.1667	25.3333	11.1667	669	109	38	35.5066	245	130	245	130	Aristida caput-medusae, Brachychiton populneus, Breynia oblongifolia, Brunoniella australis, Carex inversa, Cassinia laevis, Cheilanthes distans, Cheilanthes sieberi, Chloris ventricosa, Clematis microphylla, Corymbia tessellaris, Cullen, Cymbopogon refractus, Cyperus gracilis, Daviesia ulicina, Derris involuta, Desmodium varians, Dichondra repens, Diploglottis diphyllostegia, Diploglottis macrantha, Einadia nutans, Eleusine indica, Eragrostis elongata, Eragrostis leptostachya, Eriachne burkittii, Eriochloa, Evolvulus alsinoides, Hibbertia obtusifolia, Lomandra multiflora, Melichrus urceolatus, Nymphoides exiliflora, Opuntia aurantiaca, Oxalis chnoodes, Paspalidium, Phyllanthus virgatus, Pimelea neo-anglica, Plantago debilis, Rhaphidophora australasica, Rytidosperma racemosum, Sonchus, Sonchus oleraceus, Stackhousia muricata, Stipa scabra, Stipa verticillata, Tephrosia maculata, Tricoryne muricata, Utricularia lateriflora, Wahlenbergia gracilis
149.5654	-30.5675	400	19	5	269	2.24	17.925	13.5167	47.4269	572.6037	31.9	3.4	28.5	24.7667	10.6	24.7667	10.6	662	111	36	37.1206	240	125	240	125	Acacia caroleae, Allocasuarina luehmannii, Aristida caput-medusae, Callitris, Cassinia laevis, Dianella revoluta, Diploglottis diphyllostegia, Einadia nutans, Eragrostis elongata, Eucalyptus crebra, Gahnia aspera, Goodenia hederacea, Lomandra multiflora, Lysiana, Marsdenia cymulosa, Melichrus urceolatus, Olearia, Tricoryne muricata, Wendlandia basistaminea
149.391	-31.434	400	30	5	550	2.3591	15.9708	14.425	49.0646	572.7424	31	1.6	29.4	21.6	12.6167	22.95	8.7333	752	118	42	32.073	263	145	261	145	Acacia gladiiformis, Acacia implexa, Acacia polybotrya, Acacia uncinata, Allocasuarina diminuta, Brachyloma daphnoides, Callitris endlicheri, Calytrix tetragona, Cheilanthes sieberi, Coldenia procumbens, Dodonaea viscosa, Eriachne aristidea, Eucalyptus blakelyi, Eucalyptus crebra, Eucalyptus macrorhyncha, Eucalyptus sideroxylon, Glycine clandestina, Goodenia hederacea, Hibbertia obtusifolia, Indigofera australis, Leucopogon muticus, Lomandra filiformis, Macrozamia heteromera, Persoonia cuspidifera, Pomax umbellata, Pultenaea microphylla, Setaria dielsii, Stemodia glabella, Stipa scabra, Styphelia triflora
149.579	-30.3319	400	42	5	219	11	19.0208	14.0917	48.2591	580.5501	33.5	4.3	29.2	25.9333	11.5667	25.9333	11.5667	633	104	34	36.45	230	118	230	118	Aristida calycina, Boerhavia glabrata, Calotis scapigera, Cheilanthes distans, Cheilanthes sieberi, Chrysocephalum apiculatum, Cymbopogon refractus, Desmodium varians, Dichondra repens, Digitaria, Digitaria brownii, Diploglottis diphyllostegia, Dracophyllum sayeri, Ectrosia scabrida, Eragrostis leptostachya, Eucalyptus brassiana, Eucalyptus chloroclada, Eucalyptus populnea, Euphorbia drummondii, Evolvulus alsinoides, Fimbristylis, Glossocardia bidens, Glycine clandestina, Gomphrena celosioides, Gonocarpus micranthus, Hymenophyllum, Leptospermum venustum, Oxalis perennans, Rhaphidophora australasica, Sida cunninghamii, Smilacaceae, Solanum ferocissimum, Stackhousia viminea, Stipa scabra, Stipa verticillata, Tephrosia brachyodon, Thecanthes cornucopiae, Themeda triandra, Vernonia cinerea, Wahlenbergia fluminalis, Xanthostemon chrysanthus, Zornia muelleriana
149.6606	-31.3376	400	37	5	591	4.6608	16.0667	13.7667	48.6455	557.4754	30.5	2.2	28.3	21.55	9	22.8167	9	743	117	40	33.869	267	139	264	139	Acacia sertiformis, Aristida caput-medusae, Bertya oblonga, Bossiaea, Brachyloma daphnoides, Bursaria spinosa, Callitris endlicheri, Chrysocephalum apiculatum, Coldenia procumbens, Corymbia trachyphloia, Cymbopogon refractus, Desmodium brachypodum, Desmodium varians, Elattostachys nervosa, Eriachne ciliata, Eucalyptus crebra, Euchiton, Euphorbia drummondii, Glycine clandestina, Goodenia hederacea, Hibbertia obtusifolia, Leucopogon muticus, Lomandra filiformis, Lomandra multiflora, Macrozamia polymorpha, Melichrus erubescens, Persoonia cuspidifera, Pomax umbellata, Pultenaea microphylla, Rytidosperma pallidum, Santaloides brachyandrum, Setaria dielsii, Stackhousia muricata, Stenotaphrum secundatum, Stipa scabra, Styphelia triflora, Xyris indica
149.3285	-31.3315	400	24	5	533	3.3707	16.175	15.8333	51.2406	577.1462	31.8	0.9	30.9	21.8667	8.8833	23.2	8.8833	808	130	47	32.5519	281	159	278	159	Acacia penninervis, Angophora floribunda, Arundinella nepalensis, Brachyloma daphnoides, Calytrix tetragona, Cassytha pubescens, Chrysocephalum apiculatum, Cymbopogon refractus, Dianella revoluta, Eragrostis elongata, Eriachne aristidea, Eucalyptus macrorhyncha, Ficus rubiginosa, Hibbertia obtusifolia, Homalanthus stillingifolius, Laxmannia gracilis, Leptospermum polygalifolium, Leucopogon muticus, Lomandra filiformis, Lomandra longifolia, Melichrus urceolatus, Pomax umbellata, Sporobolus elongatus, Themeda triandra
149.3794	-31.4371	400	33	5	545	2.4143	16.0167	14.5833	49.268	574.4022	31.1	1.5	29.6	21.6833	8.7667	23.0167	8.7667	752	118	42	32.0381	263	145	261	145	Acacia gladiiformis, Acacia uncinata, Angophora floribunda, Aristida caput-medusae, Brachyloma daphnoides, Callitris endlicheri, Calytrix tetragona, Cheilanthes sieberi, Chrysocephalum apiculatum, Coldenia procumbens, Dampiera lanceolata, Dodonaea heteromorpha, Dodonaea peduncularis, Ehrharta stipoides, Eleusine indica, Eriachne burkittii, Eucalyptus crebra, Eucalyptus dwyeri, Eucalyptus macrorhyncha, Euchiton, Glycine clandestina, Gonocarpus elatus, Goodenia hederacea, Leucopogon muticus, Lomandra filiformis, Macrozamia heteromera, Panicum subxerophilum, Persoonia cuspidifera, Platysace ericoides, Pomax umbellata, Schoenus ericetorum, Setaria dielsii, Styphelia triflora
149.2689	-31.3424	400	23	5	532	2.12	16.15	15.6167	51.0349	573.0858	31.7	1.1	30.6	21.7833	12.85	23.1333	8.9167	817	131	48	31.8723	281	164	277	164	Acacia penninervis, Aristida vagans, Bossiaea obcordata, Brachyloma daphnoides, Callitris endlicheri, Cassinia uncata, Cheilanthes sieberi, Corchorus sericeus, Dichondra repens, Eucalyptus crebra, Eucalyptus dwyeri, Euchiton, Grevillea floribunda, Hibbertia obtusifolia, Homoranthus virgatus, Leucopogon muticus, Macrozamia stenomera, Pomax umbellata, Rytidosperma pallidum, Styphelia triflora, Syngonium podophyllum, Veronica, Wahlenbergia stricta
149.2456	-31.0684	400	28	5	431	1.25	16.6542	14.0583	48.8137	564.6377	31.1	2.3	28.8	22.0667	9.5167	23.4667	9.5167	737	121	43	33.5751	258	146	252	146	Acacia gladiiformis, Acacia mariae, Acacia penninervis, Aristida jerichoensis, Bertya rosmarinifolia, Brachyloma daphnoides, Callitris endlicheri, Chrysocephalum apiculatum, Corymbia trachyphloia, Cyperus distans, Dodonaea heteromorpha, Eucalyptus crebra, Grevillea floribunda, Homoranthus flavescens, Laxmannia gracilis, Lomandra multiflora, Macrozamia polymorpha, Melichrus erubescens, Melichrus urceolatus, Panicum buncei, Persoonia sericea, Pomax umbellata, Pultenaea foliolosa, Setaria dielsii, Stenotaphrum secundatum, Stypandra glauca, Styphelia triflora, Tripogon loliiformis
149.8017	-31.2697	400	31	5	477	2.5375	17.0833	14.3	49.481	559.9486	31.7	2.8	28.9	22.6	9.9667	23.85	9.9667	739	122	40	36.5925	270	135	268	135	Ajuga australis, Aristida caput-medusae, Bidens pilosa, Brachychiton populneus, Bromus hordeaceus, Calandrinia tumida, Catapodium rigidum, Centaurium erythraea, Cymbopogon refractus, Cyperus gracilis, Derris involuta, Desmodium brachypodum, Dichondra repens, Diplocyclos, Drypetes vernicosa, Ectrosia scabrida, Enneapogon avenaceus, Eucalyptus melliodora, Glycine tabacina, Owenia acidula, Parsonsia fulva, Proteaceae, Pteris tremula, Rytidosperma richardsonii, Senecio quadridentatus, Sida trichopoda, Verbascum virgatum, Vittadinia cuneata, Vittadinia muelleri, Wahlenbergia luteola, Zanthoxylum ovalifolium
149.1624	-31.2794	400	38	5	608	11.9114	15.5125	13.9083	48.8012	557.8291	30.1	1.6	28.5	20.9	12.3833	22.2833	8.4833	837	130	51	29.514	280	172	277	173	Acacia doratoxylon, Ajuga australis, Angophora floribunda, Aristida caput-medusae, Aristida vagans, Brachychiton populneus, Callitris endlicheri, Cassinia quinquefaria, Cheilanthes lasiophylla, Cheilanthes sieberi, Corymbia trachyphloia, Cymbopogon refractus, Desmodium brachypodum, Desmodium varians, Enneapogon gracilis, Eriachne burkittii, Eucalyptus crebra, Eucalyptus fibrosa, Euchiton, Evolvulus alsinoides, Glycine clandestina, Gompholobium virgatum, Hibbertia obtusifolia, Homalanthus stillingifolius, Laxmannia gracilis, Lomandra longifolia, Luzula densiflora, Lysiana, Medicosma elliptica, Olearia elliptica, Paspalidium distans, Podolepis neglecta, Rytidosperma fulvum, Rytidosperma pallidum, Stipa scabra, Tetracera daemeliana, Tricoryne muricata, Trifolium arvense
149.9913	-31.4259	400	20	5	419	1.9268	16.8333	13.3667	47.9092	553.0138	30.8	2.9	27.9	22.2833	9.8	23.5	9.8	667	104	39	34.032	243	126	237	126	Acacia gladiiformis, Brachyloma daphnoides, Cassinia, Cassytha pubescens, Cheilanthes sieberi, Diploglottis diphyllostegia, Eucalyptus chloroclada, Leucopogon muticus, Melaleuca uncinata, Melichrus erubescens, Micromyrtus ciliata, Persoonia cuspidifera, Persoonia sericea, Pomax umbellata, Schizaea bifida, Schoenus apogon, Sclerolaena minuta, Stemona lucida, Stylosanthes hamata, Styphelia triflora
150.8138	-28.8484	400	28	5	323	2.0228	18.2833	13.2	48.3516	527.3577	31.7	4.4	27.3	24.4333	11.4	24.4333	11.4	673	92	30	36.3762	255	109	255	109	Acacia, Alphitonia excelsa, Aristida caput-medusae, Aristida vagans, Callitris endlicheri, Cassinia laevis, Cheilanthes sieberi, Cleistochloa rigida, Crassula colorata, Diploglottis diphyllostegia, Dodonaea heteromorpha, Dracophyllum sayeri, Einadia hastata, Elaeocarpus elliffii, Eriocaulon pusillum, Eucalyptus crebra, Haloragis aspera, Olearia elliptica, Oxalis perennans, Parsonsia eucalyptophylla, Phyllanthus carpentariae, Rhaphidophora australasica, Sida trichopoda, Smilacaceae, Solanum, Stipa scabra, Stipa verticillata, Thysanotus chinensis
149.6932	-31.0393	400	28	5	357	11.4211	17.9292	15.0417	49.8068	576.0226	33.1	2.9	30.2	24.85	10.6	24.85	10.6	690	116	36	38.0597	254	124	254	124	Calandrinia tumida, Cheilanthes lasiophylla, Cheilanthes sieberi, Cullen, Cyperus gracilis, Desmodium varians, Dichondra repens, Digitaria ramularis, Diploglottis diphyllostegia, Eragrostis brownii, Eriachne aristidea, Fimbristylis furva, Glossocardia bidens, Glycine clandestina, Glycine tomentella, Lycium ferocissimum, Oxalis perennans, Paspalidium gracile, Phyllanthus virgatus, Plantago debilis, Proteaceae, Rhaphidophora australasica, Rostellularia adscendens, Solenogyne bellioides, Spergularia rubra, Stackhousia viminea, Themeda triandra, Wahlenbergia capillaris
149.8406	-31.4675	400	41	5	448	8.7178	16.4792	13.4583	48.0655	555.8345	30.5	2.5	28	21.95	9.4333	23.2	9.4333	691	111	39	34.9481	252	127	248	127	Acacia sertiformis, Brachyloma daphnoides, Callitris endlicheri, Calytrix tetragona, Cheilanthes sieberi, Coldenia procumbens, Corymbia trachyphloia, Cymbopogon refractus, Dendrocnide cordata, Dianella caerulea, Digitaria ramularis, Elattostachys nervosa, Eragrostis brownii, Eriachne aristidea, Eucalyptus chloroclada, Eucalyptus macrorhyncha, Euchiton, Euphorbia drummondii, Exocarpos strictus, Fimbristylis furva, Gahnia aspera, Hibbertia obtusifolia, Hovea lanceolata, Hybanthus monopetalus, Leucopogon muticus, Lomandra filiformis, Melichrus, Melichrus erubescens, Oxalis perennans, Panicum, Panicum decompositum, Patersonia sericea, Persoonia cuspidifera, Platysace ericoides, Podolepis hieracioides, Pomax umbellata, Pultenaea foliolosa, Schoenus ericetorum, Setaria dielsii, Spermacoce pogostoma, Veronica calycina
150.6338	-29.3695	400	42	5	427	9.764	18.0167	14.8	50.3401	549.7658	32.5	3.1	29.4	24.4667	10.8833	24.4667	10.8833	744	101	35	33.8955	277	128	277	128	Ajuga australis, Asperula conferta, Brachyscome, Bulbine, Cirsium vulgare, Cullen tenax, Cymbonotus lawsonianus, Cymbopogon refractus, Daucus glochidiatus, Dichanthium sericeum, Dichondra repens, Drypetes vernicosa, Ectrosia scabrida, Elymus scabrus, Enneapogon avenaceus, Euphorbia dallachyana, Glandularia aristigera, Goodenia fascicularis, Goodenia pinnatifida, Goodenia stelligera, Hugonia jenkinsii, Leiocarpa tomentosa, Lolium perenne, Medicago minima, Medicago truncatula, Neptunia gracilis, Nymphoides exiliflora, Paspalum dilatatum, Passiflora foetida, Phyla canescens, Pimelea strigosa, Pycnosorus globosus, Rumex, Sida cunninghamii, Sonchus, Sonchus oleraceus, Stipa aristiglumis, Tragopogon porrifolius, Verbena halei, Verbena officinalis, Viola hederacea, Wahlenbergia gracilis
149.3533	-31.4816	400	21	5	487	14.0338	16.325	15.1667	49.8904	581.8603	31.7	1.3	30.4	22.05	8.9667	23.3833	8.9667	727	116	41	32.6563	255	139	253	139	Acacia, Acacia sertiformis, Brachyloma daphnoides, Callitris endlicheri, Calytrix tetragona, Coldenia procumbens, Cymbopogon refractus, Cyperus tetraphyllus, Digitaria ramularis, Enneapogon intermedius, Eucalyptus chloroclada, Euchiton, Hibbertia obtusifolia, Hovea lanceolata, Laxmannia compacta, Lomandra filiformis, Lomandra multiflora, Paspalidium gracile, Phyllanthus virgatus, Pomax umbellata, Setaria dielsii
150.3649	-29.3489	400	19	5	396	0.5197	17.7792	12.6083	46.5252	542.7684	31.2	4.1	27.1	24.1833	10.7667	24.1833	10.7667	679	94	33	32.4676	249	122	249	122	Angophora leiocarpa, Brachyloma daphnoides, Callitris endlicheri, Calytrix tetragona, Dianella revoluta, Laxmannia gracilis, Leucopogon biflorus, Lomandra leucocephala, Lysiana, Melichrus urceolatus, Persoonia sericea, Pimelea microcephala, Pomax umbellata, Schoenus ericetorum, Styphelia triflora, Thunbergia arnhemica, Triodia mitchellii, Wahlenbergia capillaris, Xanthorrhoea
150.7457	-29.1749	400	27	5	342	7.4057	18.2625	14.3583	50.3801	538.5128	32.1	3.6	28.5	24.55	11.25	24.55	11.25	745	104	34	35.8338	280	124	280	124	Asperula conferta, Boerhavia glabrata, Bothriochloa biloba, Camptacra barbata, Cullen tenax, Desmodium varians, Dichanthium sericeum, Elymus plurinervis, Endiandra limnophila, Galactia tenuiflora, Goodenia fascicularis, Gossia sankowskiorum, Leptorhynchos elongatus, Neptunia gracilis, Phyla canescens, Psychotria simmondsiana, Pycnosorus globosus, Rhynchosia minima, Rytidosperma bipartitum, Sclerolaena muricata, Sclerolaena muricata, Stipa aristiglumis, Themeda avenacea, Verbena halei, Verbena officinalis, Vittadinia cuneata, Wahlenbergia capillaris
150.7416	-28.8919	400	28	5	285	3.6505	18.5875	14.0917	49.2716	542.7167	32.5	3.9	28.6	24.9	11.5	24.9	11.5	666	90	29	36.5345	249	106	249	106	Arundinella nepalensis, Brachyloma daphnoides, Calandrinia eremaea, Callitris endlicheri, Calytrix tetragona, Cassinia quinquefaria, Cymbopogon refractus, Cyperus fulvus, Digitaria orbata, Diploglottis diphyllostegia, Eremophila goodwinii, Eucalyptus chloroclada, Exocarpos cupressiformis, Goodenia stelligera, Hibbertia obtusifolia, Indigofera baileyi, Jacksonia scoparia, Lomandra leucocephala, Lomandra longifolia, Lomandra multiflora, Panicum effusum, Parthenium hysterophorus, Pomax umbellata, Rhaphidophora australasica, Ruellia tuberosa, Senecio quadridentatus, Stipa scabra, Styphelia triflora
149.1119	-31.2723	400	35	5	788	6.9956	14.7542	12.875	46.9891	552.4387	29	1.6	27.4	20.0833	11.6833	21.4833	7.8167	858	126	53	26.3123	279	176	275	185	Acacia implexa, Aristida vagans, Asperula conferta, Asplenium flabellifolium, Brachychiton populneus, Callitris endlicheri, Cassinia laevis, Cheilanthes distans, Cheilanthes sieberi, Clematis glycinoides, Desmodium varians, Dichondra repens, Digitaria ramularis, Echinopogon intermedius, Elymus scabrus, Eragrostis interrupta, Eucalyptus albens, Eucalyptus dwyeri, Geranium solanderi, Glycine clandestina, Kyllinga planiculmis, Lomandra multiflora, Luzula meridionalis, Olearia elliptica, Ozothamnus ferrugineum, Pandorea pandorana, Poa sieberiana, Proteaceae, Rytidosperma bipartitum, Rytidosperma pallidum, Rytidosperma racemosum, Scutellaria humilis, Senecio bathurstianus, Sisyrinchium micranthum, Tricoryne muricata
150.709	-28.8694	400	32	5	297	1.3266	18.4417	13.4667	48.2676	539.713	32.1	4.2	27.9	24.75	11.4167	24.75	11.4167	664	91	29	36.5943	249	105	249	105	Acacia caroleae, Aristida caput-medusae, Brunoniella australis, Cassinia laevis, Cheilanthes distans, Cheilanthes sieberi, Corymbia trachyphloia, Cymbopogon refractus, Cyperus tenuiculmis, Daviesia ulicina, Desmodium brachypodum, Desmodium varians, Dichondra repens, Diploglottis diphyllostegia, Dodonaea heteromorpha, Dracophyllum sayeri, Eucalyptus chloroclada, Gonocarpus elatus, Leptospermum venustum, Lomandra multiflora, Mischocarpus macrocarpus, Parsonsia eucalyptophylla, Paspalidium, Paspalidium gracile, Petalostigma pubescens, Phyllanthus virgatus, Pomax umbellata, Smilacaceae, Spartothamnella puberula, Stipa scabra, Viola hederacea, Xanthostemon chrysanthus
